Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Fat_Percentage,BMI,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level_enc,Cluster,Workout_Type,Experience_Level
165,151,70,0.49,26.3,29.5,2.5,3,0,0,HIIT,0
181,141,66,0.91,16.0,24.6,3.1,7,3,1,Cardio,3
198,181,85,0.5,23.2,31.0,3.1,3,0,0,HIIT,0
161,131,76,0.94,31.2,23.7,2.9,5,1,0,Cardio,1
187,138,77,0.66,20.9,27.7,3.6,4,1,0,Yoga,1
200,181,73,0.4,28.2,30.1,2.8,2,0,0,HIIT,0
175,137,68,1.16,11.5,24.4,3.3,6,3,1,Cardio,3
163,140,73,0.6,28.9,25.8,3.5,3,0,0,Mixed,0
171,156,70,0.58,25.4,28.1,2.7,5,1,0,HIIT,1
181,149,73,0.25,29.8,22.5,2.4,3,0,0,Strength,0
187,145,67,0.56,22.7,20.7,2.4,4,1,0,Cardio,1
169,146,75,0.7,33.9,29.3,4.1,3,0,0,Mixed,0
188,145,64,0.86,22.6,25.2,3.6,4,1,0,Cardio,1
189,169,57,1.42,14.4,22.0,3.6,7,3,1,HIIT,3
193,160,60,1.38,15.5,24.4,5.3,5,2,1,Mixed,2
175,144,73,1.43,19.3,26.0,4.1,4,2,1,Strength,2
172,147,73,0.88,20.1,18.0,4.1,5,2,1,Mixed,2
153,127,78,0.95,25.6,26.9,3.0,4,2,0,Cardio,2
183,155,70,0.88,18.2,25.6,3.3,4,1,0,Mixed,1
186,145,70,0.68,20.4,30.6,2.9,3,1,0,Cardio,1
170,122,64,1.18,23.4,23.1,4.6,7,3,1,Yoga,3
183,140,59,0.78,21.6,29.5,3.0,4,2,1,Cardio,2
190,154,70,0.69,28.1,23.8,3.5,2,0,0,Strength,0
195,147,57,0.97,16.7,24.6,2.7,7,2,1,Cardio,2
178,163,79,0.51,26.1,25.1,3.2,3,0,0,HIIT,0
173,156,61,1.18,16.1,32.4,4.1,4,2,1,HIIT,2
192,155,70,0.63,14.6,19.0,3.0,7,2,1,Strength,2
193,154,63,1.03,17.1,26.0,3.7,6,2,1,Strength,2
167,126,75,0.65,28.6,24.2,3.4,3,0,0,Yoga,0
164,148,59,1.02,9.3,23.9,3.7,6,3,1,HIIT,3
166,152,71,0.45,24.5,26.3,2.9,5,1,0,HIIT,1
196,163,63,0.96,18.1,28.4,4.2,4,2,1,Mixed,2
160,147,75,0.89,24.0,26.1,3.9,4,1,0,HIIT,1
160,147,74,0.71,23.2,28.9,3.3,2,0,0,HIIT,0
205,173,77,0.53,31.6,23.0,3.3,3,0,0,Mixed,0
195,141,76,0.89,26.1,23.8,3.7,2,0,0,Yoga,0
165,135,65,1.27,20.7,20.0,4.0,5,1,1,Strength,1
170,130,82,0.96,34.3,31.9,4.2,3,0,0,Yoga,0
169,139,67,0.63,24.2,23.3,3.4,5,1,0,Strength,1
189,154,74,0.54,28.3,22.8,3.2,5,1,0,Strength,1
166,143,74,0.72,29.1,26.4,3.6,3,1,0,Mixed,1
171,140,68,0.63,35.1,28.4,3.3,2,0,0,Strength,0
177,140,69,0.67,20.1,21.2,2.8,5,1,0,Cardio,1
173,134,63,0.99,9.6,28.7,3.4,7,3,1,Cardio,3
164,131,69,1.14,15.2,22.8,3.6,4,1,1,Cardio,1
187,147,74,0.93,24.0,29.7,3.4,2,0,0,Cardio,0
195,164,71,0.85,19.9,21.8,4.6,3,1,0,Mixed,1
176,149,68,1.21,17.2,26.9,5.1,3,1,1,Mixed,1
193,153,77,0.46,26.3,24.2,2.5,3,0,0,Cardio,0
183,167,75,0.71,34.9,19.5,2.7,3,0,0,HIIT,0
192,155,69,0.95,19.3,18.3,3.8,5,1,1,Strength,1
173,124,65,0.93,28.3,21.0,3.3,4,1,0,Yoga,1
186,148,77,0.61,24.4,28.0,2.7,3,0,0,Cardio,0
166,128,58,0.76,13.3,18.0,2.4,5,1,1,Cardio,1
185,169,76,0.53,29.8,25.3,2.6,2,0,0,HIIT,0
185,157,75,0.52,28.7,25.0,3.2,2,0,0,Mixed,0
168,152,61,1.29,9.6,18.0,3.8,5,2,1,HIIT,2
198,151,63,0.72,23.3,20.8,3.1,3,1,0,Cardio,1
160,145,62,1.22,11.1,20.8,3.9,7,3,1,HIIT,3
163,132,59,1.19,22.2,24.2,4.2,7,3,1,Strength,3
192,133,61,1.24,14.2,29.9,4.4,7,3,1,Yoga,3
170,155,66,0.75,29.6,28.3,2.9,2,0,0,HIIT,0
159,129,72,0.96,15.7,22.6,3.2,4,1,0,Cardio,1
187,153,75,1.07,17.9,20.7,4.0,3,1,0,Strength,1
199,157,59,1.18,12.1,18.0,3.9,7,3,1,Strength,3
163,148,66,0.71,20.9,22.5,2.7,3,1,0,HIIT,1
180,144,77,0.57,26.0,20.4,2.5,3,0,0,Cardio,0
196,139,69,1.05,18.8,23.9,4.2,5,1,1,Yoga,1
179,164,79,0.25,21.5,24.0,2.2,3,0,0,HIIT,0
193,161,65,1.03,14.7,22.1,4.5,6,2,1,Mixed,2
179,143,59,0.73,19.1,22.2,3.6,5,1,1,Strength,1
185,153,55,0.89,17.4,21.2,4.3,4,2,1,Mixed,2
176,145,71,0.41,28.6,22.0,3.0,2,0,0,Strength,0
196,177,72,0.51,21.4,29.7,3.1,5,1,0,HIIT,1
163,135,68,0.93,26.1,26.1,4.5,4,1,0,Strength,1
188,148,72,0.94,17.5,26.1,3.2,5,1,0,Cardio,1
183,152,62,0.98,14.0,28.0,4.6,4,2,1,Mixed,2
190,173,75,0.71,19.2,27.7,3.2,6,2,0,HIIT,2
172,136,69,0.96,11.9,29.7,3.3,3,1,1,Cardio,1
195,148,61,1.38,15.3,26.4,3.5,5,3,1,Cardio,3
205,156,65,1.08,19.9,24.8,3.4,5,1,1,Cardio,1
168,138,68,0.87,31.4,21.6,3.2,4,1,0,Strength,1
169,135,72,0.92,19.1,20.7,2.9,3,1,0,Cardio,1
183,144,70,0.46,18.4,27.5,3.2,4,1,0,Cardio,1
170,136,56,0.84,21.1,23.6,3.7,4,1,1,Strength,1
161,148,77,0.5,31.7,18.6,2.7,3,0,0,HIIT,0
165,137,73,0.37,15.4,18.0,3.6,4,1,0,Strength,1
178,163,79,0.58,30.3,32.6,2.4,2,0,0,HIIT,0
201,183,80,0.47,30.3,20.1,3.1,3,0,0,HIIT,0
194,153,76,0.47,22.4,21.3,2.5,3,0,0,Cardio,0
192,140,77,1.39,10.7,28.9,4.3,6,2,1,Yoga,2
178,152,76,0.36,21.7,19.2,3.9,3,0,0,Mixed,0
193,131,55,1.07,24.9,26.1,4.0,7,3,1,Yoga,3
173,136,66,0.97,18.4,31.3,3.4,6,2,1,Cardio,2
186,169,76,0.72,21.3,32.5,3.5,5,1,0,HIIT,1
193,154,63,0.46,22.0,22.2,3.3,5,1,0,Strength,1
194,152,74,0.71,31.8,24.0,2.8,2,0,0,Cardio,0
174,158,71,0.88,18.9,22.4,3.4,6,2,1,HIIT,2
186,152,72,0.93,32.1,23.9,3.9,2,0,0,Strength,0
175,140,74,0.25,25.9,29.2,2.5,3,0,0,Cardio,0
193,175,69,0.87,20.4,18.4,3.5,6,2,1,HIIT,2
166,122,69,0.45,32.0,26.6,4.4,2,0,0,Yoga,0
182,132,70,1.05,20.4,23.2,3.5,3,1,0,Yoga,1
167,140,60,1.22,17.9,29.5,4.8,7,2,1,Mixed,2
203,154,64,0.87,18.0,29.3,3.1,5,2,1,Cardio,2
175,160,76,0.39,24.7,22.4,2.9,2,0,0,HIIT,0
199,179,65,1.19,18.2,23.6,3.4,6,3,1,HIIT,3
173,127,72,0.86,21.8,27.6,3.9,3,1,0,Yoga,1
180,146,67,0.91,22.7,27.9,3.7,5,1,1,Strength,1
182,150,76,0.71,26.9,18.0,3.6,4,1,0,Strength,1
198,162,78,0.48,27.3,27.6,3.2,2,0,0,Strength,0
188,150,60,0.88,23.7,30.6,3.9,4,1,1,Strength,1
180,164,74,1.01,23.0,25.0,4.0,3,1,0,HIIT,1
165,118,60,1.45,15.4,27.8,4.9,7,3,1,Yoga,3
197,159,70,0.73,27.4,29.1,4.1,3,1,0,Strength,1
174,146,81,0.4,27.8,24.9,2.9,3,0,0,Strength,0
158,135,69,0.44,25.9,27.3,4.1,3,1,0,Mixed,1
188,146,69,0.91,18.2,24.1,3.3,4,2,1,Cardio,2
195,165,76,0.71,26.9,23.8,4.2,3,1,0,Mixed,1
196,178,75,0.63,26.6,21.4,2.9,3,0,0,HIIT,0
168,136,77,0.49,29.7,24.7,2.0,2,0,0,Cardio,0
189,150,78,0.4,19.1,31.5,2.6,2,0,0,Cardio,0
197,158,67,0.83,24.7,20.4,3.4,4,2,0,Strength,2
182,141,64,1.34,8.0,26.5,3.3,7,3,1,Cardio,3
201,182,70,0.25,24.9,25.3,2.1,3,0,0,HIIT,0
197,164,67,0.8,12.6,29.9,4.0,4,1,1,Mixed,1
183,147,64,0.95,18.0,30.7,4.0,3,1,1,Strength,1
167,127,78,0.55,15.7,20.3,3.6,4,1,0,Yoga,1
162,137,62,0.86,20.1,21.7,4.2,5,1,1,Mixed,1
198,160,72,1.24,23.9,21.9,3.9,7,2,1,Strength,2
191,155,72,0.63,27.1,22.1,3.6,5,1,0,Strength,1
184,139,56,1.19,11.7,22.4,3.9,7,3,1,Cardio,3
175,141,64,0.69,14.7,25.4,3.0,3,1,0,Strength,1
199,161,75,0.59,22.3,20.6,3.3,2,0,0,Strength,0
190,144,59,0.94,9.7,21.2,2.3,7,3,1,Cardio,3
177,152,77,0.4,20.9,20.8,4.0,2,0,0,Mixed,0
193,131,55,1.19,11.9,26.0,4.6,4,2,1,Yoga,2
193,137,69,0.66,23.3,23.7,3.3,5,1,0,Yoga,1
161,116,61,0.96,19.0,23.0,3.2,4,2,1,Yoga,2
168,154,76,0.71,31.4,20.6,3.3,5,1,0,HIIT,1
177,152,77,0.96,18.7,18.0,4.3,3,0,0,Mixed,0
171,135,67,0.43,20.2,30.5,2.8,5,1,0,Cardio,1
193,141,77,0.87,21.3,22.8,4.0,4,1,0,Yoga,1
185,150,68,0.58,26.8,34.8,3.4,5,1,0,Strength,1
174,139,59,1.13,15.6,27.1,3.9,7,3,1,Strength,3
184,150,71,0.82,24.3,31.3,4.1,3,1,0,Strength,1
198,162,80,0.52,30.1,28.0,2.8,3,0,0,Strength,0
188,148,75,0.61,18.3,24.6,3.0,3,0,0,Cardio,0
187,135,72,0.87,22.0,21.6,3.8,4,2,1,Yoga,2
154,125,58,0.86,8.0,20.1,3.2,5,3,1,Strength,3
182,153,65,0.74,14.9,28.5,4.4,4,1,1,Mixed,1
167,145,78,0.8,25.7,25.1,4.2,3,1,0,Mixed,1
190,144,58,0.95,13.5,26.5,3.2,7,3,1,Cardio,3
167,136,78,0.49,25.3,27.3,2.6,2,0,0,Cardio,0
195,164,74,0.82,25.2,25.4,4.3,4,1,0,Mixed,1
204,186,80,0.77,25.1,22.1,3.4,3,1,0,HIIT,1
182,166,74,0.73,30.2,28.1,3.3,3,0,0,HIIT,0
172,125,68,0.88,21.9,23.2,4.1,4,2,1,Yoga,2
189,136,71,0.84,30.1,24.4,3.9,2,0,0,Yoga,0
191,155,73,0.47,28.2,26.9,3.2,2,0,0,Strength,0
175,148,66,0.77,19.3,23.8,4.6,3,1,0,Mixed,1
158,145,74,0.52,20.6,18.0,3.1,4,1,0,HIIT,1
180,145,80,0.45,26.2,28.2,2.7,3,0,0,Cardio,0
186,153,77,0.47,24.6,29.0,2.6,3,0,0,Strength,0
191,137,71,0.73,22.2,18.0,4.0,3,0,0,Yoga,0
190,173,72,0.26,30.5,19.8,2.7,3,0,0,HIIT,0
193,174,61,1.38,18.8,32.1,3.4,7,2,1,HIIT,2
188,138,77,0.68,26.4,24.9,3.6,2,0,0,Yoga,0
199,140,67,0.62,30.9,24.0,3.5,2,0,0,Yoga,0
174,141,63,0.76,14.0,22.3,4.1,4,2,1,Strength,2
173,147,68,1.21,30.7,19.9,4.5,3,0,0,Mixed,0
191,133,63,1.32,10.9,23.2,4.4,7,3,1,Yoga,3
187,155,60,1.42,19.1,27.9,4.7,6,2,1,Mixed,2
182,167,85,0.65,23.8,23.9,3.7,2,0,0,HIIT,0
195,177,75,0.72,17.3,26.4,2.7,4,1,0,HIIT,1
204,168,60,1.39,8.0,31.1,4.6,5,3,1,Mixed,3
188,153,72,0.34,24.8,21.7,2.9,4,1,0,Strength,1
201,156,72,0.58,15.4,25.2,2.8,4,1,0,Cardio,1
171,143,60,0.74,13.4,28.0,3.4,7,2,1,Mixed,2
192,140,76,1.08,19.4,20.3,4.5,3,1,0,Yoga,1
168,154,75,0.25,21.8,24.7,2.9,2,0,0,HIIT,0
181,148,71,0.67,27.0,31.5,3.0,2,0,0,Strength,0
172,156,68,1.24,18.3,22.6,4.1,5,2,1,HIIT,2
174,132,55,1.34,9.3,28.3,3.9,7,3,1,Cardio,3
171,143,78,0.96,25.8,23.4,3.5,2,0,0,Strength,0
196,178,72,0.75,18.0,31.2,3.8,4,1,0,HIIT,1
197,162,57,1.45,19.2,18.0,4.9,7,3,1,Mixed,3
190,173,80,0.76,32.6,24.3,3.3,2,0,0,HIIT,0
160,147,74,0.45,17.7,18.1,2.5,5,1,0,HIIT,1
191,172,68,0.61,21.0,21.2,2.9,3,1,0,HIIT,1
189,139,78,0.25,21.7,21.2,3.3,3,0,0,Yoga,0
180,128,63,0.25,21.2,22.9,3.6,3,1,0,Yoga,1
159,147,77,0.69,36.8,19.2,2.9,3,0,0,HIIT,0
168,143,68,0.47,20.9,23.7,3.2,2,0,0,Mixed,0
182,141,66,0.7,20.6,25.8,2.5,5,2,0,Cardio,2
182,148,68,0.98,16.7,18.0,3.5,4,2,1,Strength,2
175,146,62,1.31,17.6,21.5,4.7,7,3,1,Mixed,3
168,143,68,1.6,8.0,34.2,4.9,5,3,1,Mixed,3
194,160,56,1.28,18.3,25.3,4.5,7,3,1,Mixed,3
183,151,77,1.04,22.6,18.0,3.3,2,0,0,Strength,0
176,126,64,0.63,22.1,18.4,3.7,3,0,0,Yoga,0
181,143,72,0.48,30.6,24.9,2.6,2,0,0,Cardio,0
195,176,68,0.76,19.2,24.4,3.6,4,1,0,HIIT,1
162,150,83,0.71,23.2,21.7,2.6,2,0,0,HIIT,0
161,127,65,0.47,21.0,32.8,2.2,4,2,0,Cardio,2
200,168,70,1.03,10.6,34.5,4.4,5,2,1,Mixed,2
192,155,70,0.62,31.1,22.9,3.3,2,0,0,Strength,0
186,157,68,0.93,18.8,27.5,4.5,5,1,1,Mixed,1
191,173,71,0.91,23.8,27.7,3.5,2,0,0,HIIT,0
166,136,65,0.65,24.3,28.2,3.5,4,1,0,Strength,1
196,164,70,0.51,23.4,21.4,3.7,3,0,0,Mixed,0
176,140,57,1.22,17.4,31.8,4.5,7,3,1,Strength,3
171,146,70,1.18,10.9,23.7,4.6,6,3,1,Mixed,3
166,134,75,0.72,23.6,25.7,2.6,2,0,0,Cardio,0
185,146,55,1.01,10.9,24.0,3.4,7,3,1,Strength,3
169,134,67,0.94,17.7,23.4,3.6,4,1,1,Cardio,1
197,160,75,0.67,21.9,25.1,3.5,4,1,0,Strength,1
167,142,66,0.93,30.1,19.3,4.4,4,1,0,Mixed,1
192,174,72,1.39,18.0,18.0,3.7,7,2,1,HIIT,2
174,146,80,0.66,24.3,23.1,3.9,2,0,0,Strength,0
187,153,74,0.61,28.6,20.5,3.5,2,0,0,Strength,0
169,154,67,0.86,27.0,26.2,3.6,4,1,0,HIIT,1
184,166,65,0.47,26.6,25.7,2.9,3,1,0,HIIT,1
189,172,71,0.58,20.3,24.1,3.0,4,1,0,HIIT,1
167,152,67,1.04,21.8,29.9,3.6,6,2,1,HIIT,2
176,133,82,0.7,28.8,24.0,4.0,2,0,0,Yoga,0
166,130,62,0.97,15.7,18.2,3.5,6,3,1,Cardio,3
203,167,58,1.26,13.5,23.1,4.3,6,3,1,Mixed,3
192,175,82,0.59,26.3,28.7,3.1,2,0,0,HIIT,0
187,138,79,0.55,25.5,18.0,3.6,3,0,0,Yoga,0
194,174,67,0.51,22.3,23.6,2.5,3,1,0,HIIT,1
172,147,70,0.79,18.0,26.3,4.3,5,1,1,Mixed,1
191,138,73,1.49,22.0,34.6,4.2,5,1,1,Yoga,1
184,157,77,0.45,29.5,28.8,3.4,3,0,0,Mixed,0
194,147,60,1.15,16.5,24.5,3.2,5,2,1,Cardio,2
186,151,71,1.03,30.1,26.1,3.8,3,1,0,Strength,1
195,176,67,1.02,19.3,18.0,3.5,4,1,0,HIIT,1
174,159,70,0.69,17.6,19.8,2.6,3,1,0,HIIT,1
165,126,55,0.75,17.2,26.6,3.0,6,3,1,Cardio,3
180,128,66,0.44,29.6,24.6,3.5,4,1,0,Yoga,1
182,138,85,0.74,30.7,25.2,3.7,2,0,0,Yoga,0
173,128,73,0.66,24.9,24.1,3.2,3,0,0,Yoga,0
180,133,76,1.01,19.2,24.0,4.6,4,1,1,Yoga,1
199,165,64,1.09,14.6,24.4,4.3,7,2,1,Mixed,2
178,138,64,0.97,23.5,19.8,3.5,5,1,1,Cardio,1
192,132,60,1.23,19.7,23.1,4.7,6,2,1,Yoga,2
181,145,61,0.87,8.1,19.0,3.6,5,2,1,Strength,2
176,144,85,0.34,27.9,21.5,2.3,3,0,0,Cardio,0
167,141,64,0.96,16.3,28.8,4.0,5,2,1,Mixed,2
166,136,66,1.17,11.9,23.3,4.0,6,2,1,Strength,2
160,119,68,1.34,15.0,26.4,4.6,4,2,1,Yoga,2
180,145,63,1.52,15.0,24.5,4.1,7,3,1,Strength,3
201,183,79,1.03,26.0,22.5,3.9,2,0,0,HIIT,0
200,160,67,0.95,18.4,20.0,3.9,3,1,0,Strength,1
205,185,69,0.58,27.3,22.4,3.1,3,0,0,HIIT,0
180,153,70,0.86,34.6,24.7,4.3,2,0,0,Mixed,0
193,162,67,0.72,31.9,26.3,4.1,3,0,0,Mixed,0
195,147,57,1.09,11.0,24.5,3.0,7,3,1,Cardio,3
195,153,56,0.73,26.1,26.6,3.3,3,0,0,Strength,0
198,144,79,0.75,34.5,18.0,3.7,2,0,0,Yoga,0
169,154,73,0.77,25.6,27.5,3.4,3,1,0,HIIT,1
188,143,60,1.14,19.3,19.5,3.5,4,2,1,Cardio,2
156,141,58,0.91,22.0,27.9,3.1,5,2,1,HIIT,2
194,177,83,0.96,33.0,26.0,3.4,3,0,0,HIIT,0
201,163,75,0.95,23.2,18.0,4.3,4,1,0,Strength,1
171,157,74,0.88,25.9,26.9,4.0,2,0,0,HIIT,0
181,162,57,1.5,19.5,28.0,4.3,6,3,1,HIIT,3
185,129,60,1.04,20.4,29.0,3.8,5,3,1,Yoga,3
197,158,68,0.71,22.5,20.9,3.4,2,0,0,Strength,0
198,139,66,1.26,16.7,24.7,4.3,4,2,1,Yoga,2
178,137,59,1.12,20.7,26.8,3.1,5,2,1,Cardio,2
176,147,63,0.55,31.8,26.9,3.4,3,0,0,Mixed,0
165,149,61,0.94,11.8,25.6,3.6,7,2,1,HIIT,2
172,141,70,0.32,34.2,22.3,3.0,2,0,0,Strength,0
201,172,84,0.84,22.7,28.0,4.1,2,0,0,Mixed,0
172,156,68,1.07,11.3,28.0,3.4,6,3,1,HIIT,3
196,176,64,1.25,19.8,23.4,3.5,4,1,1,HIIT,1
190,159,64,0.59,12.6,20.9,4.0,6,2,1,Mixed,2
194,149,67,0.42,22.3,21.1,2.2,5,1,0,Cardio,1
175,134,84,0.42,26.0,29.5,3.1,2,0,0,Yoga,0
195,135,61,0.44,26.4,27.8,3.5,4,1,0,Yoga,1
185,154,62,1.19,24.6,23.9,5.0,7,3,1,Mixed,3
192,159,81,0.58,22.7,23.2,2.8,3,0,0,Strength,0
205,159,72,0.75,32.1,18.0,2.8,3,0,0,Cardio,0
200,156,75,0.25,23.6,23.7,2.0,3,0,0,Cardio,0
171,149,80,0.42,20.7,19.2,4.1,2,0,0,Mixed,0
201,168,69,1.0,31.9,24.6,4.3,3,0,0,Mixed,0
172,126,68,1.06,18.5,28.7,3.9,4,2,1,Yoga,2
167,137,67,0.86,26.3,20.1,4.3,2,0,0,Strength,0
186,128,57,1.25,19.6,25.0,4.5,7,2,1,Yoga,2
167,144,74,0.77,22.6,28.0,4.2,3,1,0,Mixed,1
183,154,65,0.9,21.5,24.9,4.4,3,1,0,Mixed,1
184,144,71,1.06,26.1,21.9,3.6,4,1,0,Cardio,1
154,125,59,1.22,21.6,24.0,3.6,4,2,1,Strength,2
197,165,66,0.69,19.8,27.8,4.1,7,2,1,Mixed,2
150,119,62,0.52,24.7,25.1,2.5,4,1,0,Cardio,1
198,141,71,0.86,20.1,24.0,3.6,7,2,1,Yoga,2
185,137,79,0.63,26.7,28.6,3.3,3,0,0,Yoga,0
180,141,67,0.84,19.9,26.1,2.7,3,1,0,Cardio,1
182,164,61,0.79,17.8,19.2,3.0,4,1,0,HIIT,1
167,125,74,0.65,27.2,26.5,4.0,2,0,0,Yoga,0
201,181,68,0.92,22.1,27.8,3.1,5,1,0,HIIT,1
168,133,67,1.06,25.4,19.1,3.0,5,1,0,Cardio,1
172,143,75,0.85,18.8,18.0,3.4,3,1,0,Strength,1
161,141,81,0.52,30.8,19.8,3.8,2,0,0,Mixed,0
167,125,72,0.66,34.4,23.6,3.4,3,1,0,Yoga,1
198,166,72,0.84,21.4,28.0,4.4,6,2,1,Mixed,2
205,183,56,0.76,20.1,20.4,3.0,3,1,0,HIIT,1
164,121,68,0.96,25.0,26.2,4.6,5,1,1,Yoga,1
165,133,58,1.12,12.5,18.0,4.2,7,3,1,Strength,3
168,137,64,1.42,8.0,24.7,4.3,6,3,1,Strength,3
163,132,58,1.08,11.9,22.4,3.7,6,3,1,Strength,3
186,154,78,0.49,29.5,32.4,3.1,3,0,0,Strength,0
160,137,68,0.43,20.0,18.0,4.2,4,1,0,Mixed,1
192,162,72,0.36,27.4,23.9,3.6,2,0,0,Mixed,0
189,172,74,0.64,23.2,18.0,3.2,4,1,0,HIIT,1
160,137,65,0.73,25.5,21.8,4.8,4,2,1,Mixed,2
204,184,72,0.84,19.1,18.0,3.4,3,1,0,HIIT,1
180,151,64,0.81,23.8,33.2,4.3,5,1,1,Mixed,1
169,154,68,0.82,20.9,22.6,3.6,5,2,1,HIIT,2
177,136,60,0.81,17.8,23.2,2.8,6,2,1,Cardio,2
201,163,74,1.11,13.1,23.8,4.3,5,2,1,Strength,2
192,132,59,1.25,16.9,19.5,4.2,5,3,1,Yoga,3
191,159,63,1.01,21.6,28.2,4.3,6,2,1,Mixed,2
190,155,74,0.72,15.3,26.6,3.1,3,1,0,Strength,1
181,155,75,0.82,24.2,27.7,3.9,2,0,0,Mixed,0
188,171,79,0.48,23.0,19.1,3.4,3,0,0,HIIT,0
160,137,69,0.71,15.2,28.5,4.3,5,1,1,Mixed,1
187,151,69,0.74,8.8,28.1,3.0,5,2,1,Strength,2
168,140,75,0.82,28.1,23.1,3.6,3,0,0,Strength,0
180,152,69,1.2,16.8,27.6,4.4,5,2,1,Mixed,2
171,126,71,1.07,10.5,25.1,4.1,7,2,1,Yoga,2
184,129,62,0.9,17.5,18.0,4.6,4,1,1,Yoga,1
189,148,72,0.58,26.4,23.3,2.6,3,1,0,Cardio,1
205,163,84,0.27,30.1,22.1,2.4,2,0,0,Cardio,0
172,139,78,0.59,30.0,24.3,3.4,2,0,0,Cardio,0
198,181,85,1.06,28.0,28.1,4.0,2,0,0,HIIT,0
190,132,60,0.97,16.8,18.0,3.8,5,2,1,Yoga,2
175,139,71,0.5,25.2,22.2,2.8,4,1,0,Cardio,1
176,132,77,1.18,27.2,20.7,4.3,3,0,0,Yoga,0
183,155,72,0.76,25.2,20.9,4.1,3,0,0,Mixed,0
161,137,64,0.73,27.2,20.7,4.4,4,1,0,Mixed,1
194,164,76,0.87,23.8,24.3,4.4,7,2,1,Mixed,2
195,158,71,1.01,19.1,26.1,4.0,6,2,1,Strength,2
172,130,78,0.31,19.1,25.4,3.0,2,0,0,Yoga,0
179,149,60,1.32,15.9,24.7,5.2,7,3,1,Mixed,3
191,149,71,0.7,22.8,26.5,2.7,3,1,0,Cardio,1
201,170,78,0.84,29.8,33.5,4.2,3,0,0,Mixed,0
187,137,77,0.85,19.7,24.5,3.9,5,1,0,Yoga,1
199,179,71,0.27,25.2,28.1,2.3,2,0,0,HIIT,0
204,171,71,0.57,28.7,27.9,3.8,5,1,0,Mixed,1
185,148,63,0.79,14.5,31.1,3.8,5,2,1,Strength,2
180,146,65,0.25,13.7,26.2,2.6,5,1,0,Strength,1
163,115,57,1.06,9.0,20.6,3.7,7,3,1,Yoga,3
172,127,71,0.99,26.0,25.2,3.7,4,1,0,Yoga,1
191,145,59,1.39,8.0,25.0,3.8,7,3,1,Cardio,3
169,133,65,1.01,21.3,27.3,3.8,4,2,1,Cardio,2
190,157,79,0.89,34.2,20.5,3.2,3,0,0,Strength,0
195,166,81,0.49,29.7,29.1,3.7,3,0,0,Mixed,0
186,149,78,0.82,25.4,24.0,3.1,5,2,0,Cardio,2
164,133,74,0.48,26.0,27.4,2.5,3,1,0,Cardio,1
197,153,72,1.02,24.9,25.2,3.1,3,0,0,Cardio,0
198,152,66,1.01,16.8,24.5,3.1,7,3,1,Cardio,3
172,132,58,1.05,15.8,24.9,3.4,6,3,1,Cardio,3
201,166,62,1.14,16.6,26.7,4.6,4,2,1,Mixed,2
164,149,68,0.98,18.2,31.8,3.8,7,2,1,HIIT,2
204,161,82,0.25,30.4,18.0,2.9,2,0,0,Cardio,0
172,127,72,0.72,23.3,26.2,3.9,3,0,0,Yoga,0
196,177,67,0.92,21.4,24.2,3.6,6,2,1,HIIT,2
179,147,72,0.99,23.7,23.3,4.3,4,1,0,Strength,1
182,154,70,0.34,30.7,18.0,3.2,2,0,0,Mixed,0
200,150,58,0.98,18.7,26.3,3.2,6,2,1,Cardio,2
176,142,63,0.61,22.6,23.5,3.1,5,1,0,Strength,1
193,174,71,0.99,17.3,20.7,3.7,6,2,1,HIIT,2
166,151,68,0.68,26.6,24.2,3.2,4,1,0,HIIT,1
186,157,72,0.54,25.2,22.8,4.2,3,0,0,Mixed,0
186,158,72,0.8,20.9,18.0,4.1,3,1,0,Mixed,1
166,133,72,0.88,23.9,24.4,2.8,5,2,0,Cardio,2
195,138,69,0.78,26.7,26.3,4.1,2,0,0,Yoga,0
186,153,55,1.2,12.1,21.8,4.9,7,3,1,Mixed,3
203,185,82,0.39,25.4,25.0,2.9,2,0,0,HIIT,0
193,157,73,0.86,24.6,24.4,3.4,4,1,0,Strength,1
190,153,65,0.84,16.1,28.2,3.5,4,1,1,Strength,1
190,155,73,0.68,23.5,23.6,3.4,3,0,0,Strength,0
166,140,65,1.09,14.4,27.2,3.9,5,1,1,Mixed,1
184,144,68,0.98,17.7,22.7,2.8,7,2,1,Cardio,2
195,177,70,1.15,16.5,31.9,3.8,7,2,1,HIIT,2
194,162,63,0.98,19.9,22.3,4.8,5,3,1,Mixed,3
167,141,61,1.35,17.2,21.3,4.7,7,3,1,Mixed,3
159,116,62,0.88,16.7,23.6,3.6,5,3,1,Yoga,3
196,157,66,0.44,21.3,21.1,3.3,3,1,0,Strength,1
169,154,68,0.48,20.7,19.0,2.5,5,1,0,HIIT,1
165,138,75,0.25,28.6,26.9,2.6,2,0,0,Strength,0
179,142,74,1.0,31.6,18.0,3.3,2,0,0,Cardio,0
166,134,75,0.59,24.1,21.1,2.6,2,0,0,Cardio,0
180,149,57,0.77,23.9,18.6,4.0,4,2,1,Mixed,2
165,131,69,0.89,16.0,24.6,3.0,4,2,1,Cardio,2
189,171,70,0.89,24.7,18.0,3.6,2,0,0,HIIT,0
205,168,55,1.18,12.9,26.2,4.9,7,3,1,Mixed,3
